578	24395039	第573章 什么?閃電鳥還不是他最強的寶可夢?

579	24395040	第574章 有人想要花式教訓釀光道館?

580	24396502	第575章 基拉祈的破滅之愿,瞬間秒殺大賽冠軍,全場震驚

581	24396641	第576章 夢幻和熊寶寶回歸,新的旅行目標,胡帕

582	24397761	第577章 料理大爆發, 青草團子升級,復活草團子

583	24397945	第578章 直播帶貨,明目果引起的震驚

584	24399060	第579章 蜂蜜流心軟糖,采集小能手

585	24399061	第580章 丹帝的到來,丹帝再戰坐騎山羊?

586	24399062	第581章 坐騎山羊vs噴火龍,不可戰勝之羊丹帝的震驚

587	24400408	第582章 雷公出戰,釀光道館的第五只寶可夢

588	24401718	第583章 比克提尼

589	24403092	第584章 特殊料理,大家的心愿

590	24403093	第585章 穿越時空的思念

591	24403094	第586章 改變歷史

592	24403398	第587章 修正的未來

593	24404613	第588章 重逢之時

594	24405661	第589章 夜游神社,豐饒慶典

595	24448747	第590章 美錄梅塔與蕾冠王

596	24449798	第591章 美錄坦們

597	24450507	第592章 伽勒爾英雄牧場再就業

598	24451320	第593章 冬日假期,熊寶寶的禮物

599	24453232	第594章 神獸女的誕生

600	24453233	第595章 孩子,當你出生時,全世界都在呼喊你的名字

601	24474262	第596章 你的御三家我的御三家,好像不一樣

602	24474263	第597章 家門蟲,內斂極品6v滿努力值燃燒蟲

603	24474264	第598章 歲月變遷

604	24474265	第599章 為人父母

605	24475092	第600章 大量稀有石頭出現中

606	24477096	第601章 進擊的仙子伊布

607	24477097	第602章 31顆神奇糖果

608	24478793	第603章 冰封世界

609	24478794	第604章 藍莓學院

610	24479806	第605章 生態巨蛋與海哲后裔

611	24480644	第606章 D的課

612	24481575	第607章 圓盤寶可夢

613	24483294	第608章 雙打對戰,丹瑜烏栗厄詭椪

614	24483295	第609章 超進化之巨石現身,烈空坐即將進行超級進化

615	24484003	第610章 超級烈空坐與超級超夢,弗拉達利的震驚

616	24485578	第611章 朱紫之書與海哲

617	24486693	第612章 大吾三只傳說寶可夢看孩子?

618	24487106	第613章 踏上勇者之路

619	24488416	第614章 仙子伊布vs酋雷姆

620	24490208	第615章 道之龍,收服

621	24490209	第616章 拉普拉斯上的少年

622	24522070	第617章 九個月

623	24522071	第618章 爸爸

624	24524222	第619章 小樹歷險記

625	24524827	第620章 學會分享、創世之谷

626	24526117	第621章 胡帕

627	24526424	第622章 懲戒之壺

628	24527899	第623章 諸神之戰

629	24528510	第624章 胡帕乖,壞人被趕跑了

630	24530729	第625章 大俠探險隊成員+1

631	24530730	第626章 過冬

632	24532868	第627章 阿羅拉

633	24534326	第628章 大雨天,一家人躲在家里睡覺

634	24534871	第629章 森之洋館與卡洛斯聯盟大會

635	24536819	第630章 八大師

636	24538909	第631章 小樹的天賦,爆肌蚊與故勒頓

637	24538910	第632章 露莎米奈的邀請

638	24539806	第633章 小智與阿羅拉,冠軍小智的新旅行

639	24541766	第634章 釣魚佬D

640	24542783	第635章 卡奇,你家的牧場也養冠軍級寶可夢嗎?

641	24544642	第636章 全魚宴

642	24544643	第637章 又是一年

643	24545746	第638章 也慈與小樹

644	24547801	第639章 世界錦標賽,開賽

645	24549596	第640章 強者云集

646	24549597	第641章 巴大蝴vs水箭龜電網打人會痛嗎?

647	24551677	第642章 摩托蜥沒有一點技巧,純數值

648	24551678	第643章 霜奶仙的揮指神功一擊秒殺,全場震驚

649	24552122	第644章 兒女雙全

650	24553485	第645章 神獸男與神獸男

651	24555612	第646章 你也是神獸男?

652	24555613	第647章 誰才是真正的神獸男

653	24557363	第648章 酋雷姆現身,全場震驚

654	24557364	第649章 不裝了,攤牌了

655	24557365	第650章 最強,億萬信仰蕾冠王

656	24558215	第651章 對戰大葉,騎拉帝納的個人秀

657	24559087	第652章 八強賽,vs渡?阿渡的新陣容

658	24559088	第653章 神秘人的到訪

659	24561116	第654章 像這樣的寶可夢,我有三個

660	24561117	第655章 晉級四強,赤紅的發現

661	24564108	第656章 赤紅小智終相見

662	24564109	第657章 赤紅vs小智

663	24564110	第658章 力挫大吾,晉級決賽

664	24564795	第659章 總決賽,vs丹帝,最強之戰(最后一場對戰)

665	24564796	第660章 激戰

666	24565420	第661章 最強

667	24565421	第662章 冠軍

668	24566740	第663章 闇夜

669	24568071	第664章 英雄

670	24568924	第665章 伽勒爾,你們的王回來了

671	24569911	第666章 在那之后,蒼響與藏瑪然特的到來

672	24569912	元旦快樂兼月末總結

673	24575033	第667章 日月流轉

674	24575034	第668章 命運

675	24575035	第669章 轉動的齒輪【本卷完】

676	24579854	第670章 摩托蜥(上)

677	24579855	第671章 故勒頓(下)

678	24586945	第672章 銜尾蛇

679	24587614	第673章 藍之圓盤

680	24587615	第674章 太樂巴戈斯們

681	24589704	第675章 小樹與太樂巴戈斯

682	24589705	第676章 事件終落幕

683	24589706	第677章 朱紫之書

684	24591534	第678章 神獸女的養成之路

685	24594985	第679章 能力傳承,龍之圣地,小樹的第二只寶可夢

686	24594986	第680章 新生命的到來

687	24595761	第681章 逝去與成長

688	24595762	第682章 幼兒園大姐頭

689	24598979	第683章 小樹的專屬老師

690	24599621	第684章 小樹的成長,小青的到訪

691	24599622	第685章 神獸女出征,踏平北上鄉

692	24601941	第686章 他是我的爸爸

693	24602950	第687章 只要想念

694	24603827	第688章 派帕與父母

695	24605733	第689章 小匙研究所

696	24605734	第690章 火神蛾,進化

697	24608104	第691章 八歲冠軍

698	24608105	第692章 小樹的旅行

699	24614245	第693章 時光如水

700	24614246	第694章 再也沒有你的春天,就要到來了

701	24614247	第695章 永遠愛你(大結局)

702	24615124	完結感言

703	24618770	番外后日談,結束也是新的開始

